uid,id,date,draw,rank,points,delta_rank,tournaments_played,year,month
24172_49765_2023-12-26_XD,24172_49765,2023-12-26,XD,60,22540,0.0,13,2023,12
24172_49765_2024-01-02_XD,24172_49765,2024-01-02,XD,60,22540,0.0,13,2024,1
24172_49765_2024-01-09_XD,24172_49765,2024-01-09,XD,60,22540,0.0,13,2024,1
24172_49765_2024-01-16_XD,24172_49765,2024-01-16,XD,59,22540,1.0,13,2024,1
24172_49765_2024-01-23_XD,24172_49765,2024-01-23,XD,59,22540,0.0,13,2024,1
24172_49765_2024-01-30_XD,24172_49765,2024-01-30,XD,58,22540,1.0,12,2024,1
24172_49765_2024-02-06_XD,24172_49765,2024-02-06,XD,59,21530,1.0,11,2024,2
24172_49765_2024-02-13_XD,24172_49765,2024-02-13,XD,59,21530,0.0,11,2024,2
24172_49765_2024-02-20_XD,24172_49765,2024-02-20,XD,58,21530,1.0,11,2024,2
24172_49765_2024-02-27_XD,24172_49765,2024-02-27,XD,58,21530,0.0,11,2024,2
24172_49765_2024-03-05_XD,24172_49765,2024-03-05,XD,62,20520,4.0,10,2024,3
24172_49765_2024-03-12_XD,24172_49765,2024-03-12,XD,61,20520,1.0,10,2024,3
24172_49765_2024-03-19_XD,24172_49765,2024-03-19,XD,72,18850,11.0,9,2024,3
24172_49765_2024-03-26_XD,24172_49765,2024-03-26,XD,73,18190,1.0,8,2024,3
24172_49765_2024-04-02_XD,24172_49765,2024-04-02,XD,76,17530,3.0,7,2024,4
24172_49765_2024-04-09_XD,24172_49765,2024-04-09,XD,76,17530,0.0,7,2024,4
24686_84669_2023-10-24_WD,24686_84669,2023-10-24,WD,11,69519,1.0,24,2023,10
24686_84669_2023-10-31_WD,24686_84669,2023-10-31,WD,9,72919,2.0,24,2023,10
24686_84669_2023-11-07_WD,24686_84669,2023-11-07,WD,9,72919,0.0,23,2023,11
24686_84669_2023-11-14_WD,24686_84669,2023-11-14,WD,9,72919,0.0,23,2023,11
24686_84669_2023-11-21_WD,24686_84669,2023-11-21,WD,9,72919,0.0,24,2023,11
24686_84669_2023-11-28_WD,24686_84669,2023-11-28,WD,9,72919,0.0,25,2023,11
24686_84669_2023-12-05_WD,24686_84669,2023-12-05,WD,9,72919,0.0,25,2023,12
24686_84669_2023-12-12_WD,24686_84669,2023-12-12,WD,10,70459,1.0,24,2023,12
24686_84669_2023-12-19_WD,24686_84669,2023-12-19,WD,10,72019,0.0,25,2023,12
24686_84669_2023-12-26_WD,24686_84669,2023-12-26,WD,10,72019,0.0,25,2023,12
24686_84669_2024-01-02_WD,24686_84669,2024-01-02,WD,10,72019,0.0,25,2024,1
24686_84669_2024-01-09_WD,24686_84669,2024-01-09,WD,10,72019,0.0,25,2024,1
24686_84669_2024-01-16_WD,24686_84669,2024-01-16,WD,10,72019,0.0,25,2024,1
24686_84669_2024-01-23_WD,24686_84669,2024-01-23,WD,10,72019,0.0,25,2024,1
24686_84669_2024-01-30_WD,24686_84669,2024-01-30,WD,10,72019,0.0,25,2024,1
24686_84669_2024-02-06_WD,24686_84669,2024-02-06,WD,10,72019,0.0,25,2024,2
24686_84669_2024-02-13_WD,24686_84669,2024-02-13,WD,10,72019,0.0,25,2024,2
24686_84669_2024-02-20_WD,24686_84669,2024-02-20,WD,10,72498,0.0,26,2024,2
24686_84669_2024-02-27_WD,24686_84669,2024-02-27,WD,10,72498,0.0,26,2024,2
24686_84669_2024-03-05_WD,24686_84669,2024-03-05,WD,10,72498,0.0,26,2024,3
24686_84669_2024-03-12_WD,24686_84669,2024-03-12,WD,10,72498,0.0,27,2024,3
24686_84669_2024-03-19_WD,24686_84669,2024-03-19,WD,10,72498,0.0,27,2024,3
24686_84669_2024-03-26_WD,24686_84669,2024-03-26,WD,10,72498,0.0,26,2024,3
24686_84669_2024-04-02_WD,24686_84669,2024-04-02,WD,10,72498,0.0,26,2024,4
24686_84669_2024-04-09_WD,24686_84669,2024-04-09,WD,10,72498,0.0,26,2024,4
24686_84669_2024-04-16_WD,24686_84669,2024-04-16,WD,10,69138,0.0,26,2024,4
24686_84669_2024-04-23_WD,24686_84669,2024-04-23,WD,10,69138,0.0,26,2024,4
24686_84669_2024-04-30_WD,24686_84669,2024-04-30,WD,10,69138,0.0,26,2024,4
24686_84669_2024-05-07_WD,24686_84669,2024-05-07,WD,10,69138,0.0,27,2024,5
24686_84669_2024-05-14_WD,24686_84669,2024-05-14,WD,10,69138,0.0,27,2024,5
24686_84669_2024-05-21_WD,24686_84669,2024-05-21,WD,10,71918,0.0,26,2024,5
24686_84669_2024-05-28_WD,24686_84669,2024-05-28,WD,10,71918,0.0,25,2024,5
24686_84669_2024-06-04_WD,24686_84669,2024-06-04,WD,10,71918,0.0,25,2024,6
24686_84669_2024-06-11_WD,24686_84669,2024-06-11,WD,8,71918,2.0,25,2024,6
24686_84669_2024-06-18_WD,24686_84669,2024-06-18,WD,8,71918,0.0,24,2024,6
24686_84669_2024-06-25_WD,24686_84669,2024-06-25,WD,8,71918,0.0,24,2024,6
24686_84669_2024-07-02_WD,24686_84669,2024-07-02,WD,8,71918,0.0,24,2024,7
24686_84669_2024-07-09_WD,24686_84669,2024-07-09,WD,10,70538,2.0,23,2024,7
24686_84669_2024-07-16_WD,24686_84669,2024-07-16,WD,10,70538,0.0,23,2024,7
24686_84669_2024-07-23_WD,24686_84669,2024-07-23,WD,10,70538,0.0,23,2024,7
24686_84669_2024-07-30_WD,24686_84669,2024-07-30,WD,9,69288,0.0,22,2024,7
24686_84669_2024-08-06_WD,24686_84669,2024-08-06,WD,9,70488,0.0,23,2024,8
25684_56401_2023-10-24_XD,25684_56401,2023-10-24,XD,96,11800,0.0,8,2023,10
25684_56401_2023-10-31_XD,25684_56401,2023-10-31,XD,81,14550,15.0,9,2023,10
25684_56401_2023-11-07_XD,25684_56401,2023-11-07,XD,85,14550,4.0,9,2023,11
25684_56401_2023-11-14_XD,25684_56401,2023-11-14,XD,88,14550,3.0,9,2023,11
25684_56401_2023-11-21_XD,25684_56401,2023-11-21,XD,88,14550,0.0,9,2023,11
25684_56401_2023-11-28_XD,25684_56401,2023-11-28,XD,98,12800,10.0,8,2023,11
25831_2023-10-24_MS,25831,2023-10-24,MS,1,107455,0.0,15,2023,10
25831_2023-10-31_MS,25831,2023-10-31,MS,1,101355,0.0,15,2023,10
25831_2023-11-07_MS,25831,2023-11-07,MS,1,101355,0.0,15,2023,11
25831_2023-11-14_MS,25831,2023-11-14,MS,1,101355,0.0,15,2023,11
25831_2023-11-21_MS,25831,2023-11-21,MS,1,105655,0.0,16,2023,11
25831_2023-11-28_MS,25831,2023-11-28,MS,1,105655,0.0,16,2023,11
25831_2023-12-05_MS,25831,2023-12-05,MS,1,105655,0.0,16,2023,12
25831_2023-12-12_MS,25831,2023-12-12,MS,1,98555,0.0,15,2023,12
25831_2023-12-19_MS,25831,2023-12-19,MS,1,105655,0.0,16,2023,12
25831_2023-12-26_MS,25831,2023-12-26,MS,1,105655,0.0,16,2023,12
25831_2024-01-02_MS,25831,2024-01-02,MS,1,105655,0.0,16,2024,1
25831_2024-01-09_MS,25831,2024-01-09,MS,1,105655,0.0,16,2024,1
25831_2024-01-16_MS,25831,2024-01-16,MS,1,102055,0.0,16,2024,1
25831_2024-01-23_MS,25831,2024-01-23,MS,1,97605,0.0,15,2024,1
25831_2024-01-30_MS,25831,2024-01-30,MS,1,97605,0.0,15,2024,1
25831_2024-02-06_MS,25831,2024-02-06,MS,1,97605,0.0,15,2024,2
25831_2024-02-13_MS,25831,2024-02-13,MS,1,97605,0.0,15,2024,2
25831_2024-02-20_MS,25831,2024-02-20,MS,1,97015,0.0,14,2024,2
25831_2024-02-27_MS,25831,2024-02-27,MS,1,97015,0.0,14,2024,2
25831_2024-03-05_MS,25831,2024-03-05,MS,1,97015,0.0,14,2024,3
25831_2024-03-12_MS,25831,2024-03-12,MS,1,97015,0.0,15,2024,3
25831_2024-03-19_MS,25831,2024-03-19,MS,1,98715,0.0,15,2024,3
25831_2024-03-26_MS,25831,2024-03-26,MS,1,98715,0.0,14,2024,3
25831_2024-04-02_MS,25831,2024-04-02,MS,1,98715,0.0,14,2024,4
25831_2024-04-09_MS,25831,2024-04-09,MS,1,98715,0.0,14,2024,4
25831_2024-04-16_MS,25831,2024-04-16,MS,1,98715,0.0,15,2024,4
25831_2024-04-23_MS,25831,2024-04-23,MS,1,98715,0.0,15,2024,4
25831_2024-04-30_MS,25831,2024-04-30,MS,1,98715,0.0,15,2024,4
25831_2024-05-07_MS,25831,2024-05-07,MS,1,98715,0.0,16,2024,5
25831_2024-05-14_MS,25831,2024-05-14,MS,1,98715,0.0,16,2024,5
25831_2024-05-21_MS,25831,2024-05-21,MS,1,98170,0.0,15,2024,5
25831_2024-05-28_MS,25831,2024-05-28,MS,1,100770,0.0,16,2024,5
25831_2024-06-04_MS,25831,2024-06-04,MS,1,101270,0.0,17,2024,6
25831_2024-06-11_MS,25831,2024-06-11,MS,2,96470,1.0,16,2024,6
25831_2024-06-18_MS,25831,2024-06-18,MS,2,96470,0.0,16,2024,6
25831_2024-06-25_MS,25831,2024-06-25,MS,2,96470,0.0,16,2024,6
25831_2024-07-02_MS,25831,2024-07-02,MS,2,93870,0.0,15,2024,7
25831_2024-07-09_MS,25831,2024-07-09,MS,2,93870,0.0,15,2024,7
25831_2024-07-16_MS,25831,2024-07-16,MS,2,93870,0.0,15,2024,7
25831_2024-07-23_MS,25831,2024-07-23,MS,2,93870,0.0,15,2024,7
25831_2024-07-30_MS,25831,2024-07-30,MS,2,89290,0.0,14,2024,7
25831_2024-08-06_MS,25831,2024-08-06,MS,2,97370,0.0,15,2024,8
25831_2024-08-13_MS,25831,2024-08-13,MS,2,97370,0.0,15,2024,8
25831_2024-08-20_MS,25831,2024-08-20,MS,2,97370,0.0,15,2024,8
25831_2024-08-27_MS,25831,2024-08-27,MS,2,96590,0.0,14,2024,8
25831_2024-09-03_MS,25831,2024-09-03,MS,2,96590,0.0,14,2024,9
25831_2024-09-10_MS,25831,2024-09-10,MS,2,88910,0.0,13,2024,9
25831_2024-09-17_MS,25831,2024-09-17,MS,2,93790,0.0,13,2024,9
25831_2024-09-24_MS,25831,2024-09-24,MS,2,93790,0.0,14,2024,9
25831_2024-10-01_MS,25831,2024-10-01,MS,2,93790,0.0,14,2024,10
25831_2024-10-08_MS,25831,2024-10-08,MS,2,93790,0.0,14,2024,10
25831_2024-10-15_MS,25831,2024-10-15,MS,2,93790,0.0,14,2024,10
25831_2024-10-22_MS,25831,2024-10-22,MS,2,93790,0.0,14,2024,10
25831_2024-10-29_MS,25831,2024-10-29,MS,2,93790,0.0,13,2024,10
25831_2024-11-05_MS,25831,2024-11-05,MS,2,93790,0.0,13,2024,11
25831_2024-11-12_MS,25831,2024-11-12,MS,2,93790,0.0,13,2024,11
25831_2024-11-19_MS,25831,2024-11-19,MS,2,91010,0.0,13,2024,11
25831_2024-11-26_MS,25831,2024-11-26,MS,3,92290,1.0,14,2024,11
26394_80057_2023-10-24_MD,26394_80057,2023-10-24,MD,32,36810,9.0,8,2023,10
26394_80057_2023-10-31_MD,26394_80057,2023-10-31,MD,36,34150,4.0,7,2023,10
26394_80057_2023-11-07_MD,26394_80057,2023-11-07,MD,36,34150,0.0,7,2023,11
26394_80057_2023-11-14_MD,26394_80057,2023-11-14,MD,38,34150,2.0,7,2023,11
26394_80057_2023-11-21_MD,26394_80057,2023-11-21,MD,38,34150,0.0,7,2023,11
26394_80057_2023-11-28_MD,26394_80057,2023-11-28,MD,39,34150,1.0,7,2023,11
26394_80057_2023-12-05_MD,26394_80057,2023-12-05,MD,39,34150,0.0,7,2023,12
26394_80057_2023-12-12_MD,26394_80057,2023-12-12,MD,39,34150,0.0,7,2023,12
26394_80057_2023-12-19_MD,26394_80057,2023-12-19,MD,40,34150,1.0,7,2023,12
26394_80057_2023-12-26_MD,26394_80057,2023-12-26,MD,40,34150,0.0,7,2023,12
26394_80057_2024-01-02_MD,26394_80057,2024-01-02,MD,40,34150,0.0,7,2024,1
26394_80057_2024-01-09_MD,26394_80057,2024-01-09,MD,40,34150,0.0,7,2024,1
26394_80057_2024-01-16_MD,26394_80057,2024-01-16,MD,53,29350,13.0,6,2024,1
26394_80057_2024-01-23_MD,26394_80057,2024-01-23,MD,72,23300,19.0,5,2024,1
26394_80057_2024-01-30_MD,26394_80057,2024-01-30,MD,87,19700,15.0,4,2024,1
26394_80057_2024-02-06_MD,26394_80057,2024-02-06,MD,83,19700,4.0,4,2024,2
26394_80057_2024-02-13_MD,26394_80057,2024-02-13,MD,84,19700,1.0,4,2024,2
26394_80057_2024-02-20_MD,26394_80057,2024-02-20,MD,84,19700,0.0,4,2024,2
26394_80057_2024-02-27_MD,26394_80057,2024-02-27,MD,83,19700,1.0,4,2024,2
26394_80057_2024-03-05_MD,26394_80057,2024-03-05,MD,82,19700,1.0,4,2024,3
26394_80057_2024-03-12_MD,26394_80057,2024-03-12,MD,82,19700,0.0,4,2024,3
26394_80057_2024-03-19_MD,26394_80057,2024-03-19,MD,81,19700,1.0,4,2024,3
26394_80057_2024-03-26_MD,26394_80057,2024-03-26,MD,81,19700,0.0,4,2024,3
26394_80057_2024-04-02_MD,26394_80057,2024-04-02,MD,81,19700,0.0,4,2024,4
26394_80057_2024-04-09_MD,26394_80057,2024-04-09,MD,81,19700,0.0,4,2024,4
26394_80057_2024-04-16_MD,26394_80057,2024-04-16,MD,83,19700,2.0,4,2024,4
26394_80057_2024-04-23_MD,26394_80057,2024-04-23,MD,83,19700,0.0,4,2024,4
26394_80057_2024-04-30_MD,26394_80057,2024-04-30,MD,83,19700,0.0,4,2024,4
26394_80057_2024-05-07_MD,26394_80057,2024-05-07,MD,85,19700,2.0,4,2024,5
26394_80057_2024-05-14_MD,26394_80057,2024-05-14,MD,86,19700,1.0,4,2024,5
34810_2023-10-24_MS,34810,2023-10-24,MS,14,60867,1.0,25,2023,10
34810_2023-10-31_MS,34810,2023-10-31,MS,13,60867,1.0,25,2023,10
34810_2023-11-07_MS,34810,2023-11-07,MS,12,61917,1.0,25,2023,11
34810_2023-11-14_MS,34810,2023-11-14,MS,12,61917,0.0,26,2023,11
34810_2023-11-21_MS,34810,2023-11-21,MS,12,63537,0.0,27,2023,11
34810_2023-11-28_MS,34810,2023-11-28,MS,14,63537,2.0,28,2023,11
34810_2023-12-05_MS,34810,2023-12-05,MS,14,63537,0.0,29,2023,12
34810_2023-12-12_MS,34810,2023-12-12,MS,14,61737,0.0,28,2023,12
34810_2023-12-19_MS,34810,2023-12-19,MS,14,61737,0.0,28,2023,12
34810_2023-12-26_MS,34810,2023-12-26,MS,14,61737,0.0,28,2023,12
34810_2024-01-02_MS,34810,2024-01-02,MS,14,61737,0.0,28,2024,1
34810_2024-01-09_MS,34810,2024-01-09,MS,14,61737,0.0,28,2024,1
34810_2024-01-16_MS,34810,2024-01-16,MS,13,61737,1.0,28,2024,1
34810_2024-01-23_MS,34810,2024-01-23,MS,14,60007,1.0,28,2024,1
34810_2024-01-30_MS,34810,2024-01-30,MS,14,60007,0.0,28,2024,1
34810_2024-02-06_MS,34810,2024-02-06,MS,13,62687,1.0,29,2024,2
34810_2024-02-13_MS,34810,2024-02-13,MS,13,62687,0.0,29,2024,2
34810_2024-02-20_MS,34810,2024-02-20,MS,14,62398,1.0,28,2024,2
34810_2024-02-27_MS,34810,2024-02-27,MS,14,62398,0.0,28,2024,2
34810_2024-03-05_MS,34810,2024-03-05,MS,14,62398,0.0,29,2024,3
34810_2024-03-12_MS,34810,2024-03-12,MS,14,62398,0.0,30,2024,3
34810_2024-03-19_MS,34810,2024-03-19,MS,15,62398,1.0,30,2024,3
34810_2024-03-26_MS,34810,2024-03-26,MS,15,62398,0.0,30,2024,3
34810_2024-04-02_MS,34810,2024-04-02,MS,15,62498,0.0,31,2024,4
34810_2024-04-09_MS,34810,2024-04-09,MS,15,62498,0.0,31,2024,4
34810_2024-04-16_MS,34810,2024-04-16,MS,14,62498,1.0,31,2024,4
34810_2024-04-23_MS,34810,2024-04-23,MS,14,62498,0.0,31,2024,4
34810_2024-04-30_MS,34810,2024-04-30,MS,14,62498,0.0,31,2024,4
34810_2024-05-07_MS,34810,2024-05-07,MS,14,62498,0.0,32,2024,5
34810_2024-05-14_MS,34810,2024-05-14,MS,14,62498,0.0,32,2024,5
34810_2024-05-21_MS,34810,2024-05-21,MS,13,63467,1.0,31,2024,5
34810_2024-05-28_MS,34810,2024-05-28,MS,13,63467,0.0,31,2024,5
34810_2024-06-04_MS,34810,2024-06-04,MS,11,66127,2.0,31,2024,6
34810_2024-06-11_MS,34810,2024-06-11,MS,13,64567,2.0,31,2024,6
34810_2024-06-18_MS,34810,2024-06-18,MS,12,64567,1.0,31,2024,6
34810_2024-06-25_MS,34810,2024-06-25,MS,12,64567,0.0,30,2024,6
34810_2024-07-02_MS,34810,2024-07-02,MS,12,64567,0.0,30,2024,7
34810_2024-07-09_MS,34810,2024-07-09,MS,12,64567,0.0,30,2024,7
34810_2024-07-16_MS,34810,2024-07-16,MS,12,64567,0.0,30,2024,7
34810_2024-07-23_MS,34810,2024-07-23,MS,11,64567,1.0,29,2024,7
34810_2024-07-30_MS,34810,2024-07-30,MS,11,64567,0.0,28,2024,7
34810_2024-08-06_MS,34810,2024-08-06,MS,10,67727,1.0,29,2024,8
34810_2024-08-13_MS,34810,2024-08-13,MS,10,67727,0.0,29,2024,8
34810_2024-08-20_MS,34810,2024-08-20,MS,10,67727,0.0,29,2024,8
34810_2024-08-27_MS,34810,2024-08-27,MS,9,71877,1.0,29,2024,8
34810_2024-09-03_MS,34810,2024-09-03,MS,9,71877,0.0,29,2024,9
34810_2024-09-10_MS,34810,2024-09-10,MS,9,71877,0.0,29,2024,9
34810_2024-09-17_MS,34810,2024-09-17,MS,9,71877,0.0,29,2024,9
34810_2024-09-24_MS,34810,2024-09-24,MS,9,71877,0.0,30,2024,9
34810_2024-10-01_MS,34810,2024-10-01,MS,9,71877,0.0,30,2024,10
34810_2024-10-08_MS,34810,2024-10-08,MS,10,70677,0.0,29,2024,10
34810_2024-10-15_MS,34810,2024-10-15,MS,9,74477,1.0,29,2024,10
34810_2024-10-22_MS,34810,2024-10-22,MS,9,74477,0.0,29,2024,10
34810_2024-10-29_MS,34810,2024-10-29,MS,8,74477,1.0,28,2024,10
34810_2024-11-05_MS,34810,2024-11-05,MS,8,72877,0.0,28,2024,11
34810_2024-11-12_MS,34810,2024-11-12,MS,8,72877,0.0,27,2024,11
34810_2024-11-19_MS,34810,2024-11-19,MS,9,71497,1.0,27,2024,11
34810_2024-11-26_MS,34810,2024-11-26,MS,9,71497,0.0,27,2024,11
35642_2023-10-24_WS,35642,2023-10-24,WS,9,64823,0.0,17,2023,10
35642_2023-10-31_WS,35642,2023-10-31,WS,9,63093,0.0,16,2023,10
35642_2023-11-07_WS,35642,2023-11-07,WS,10,63093,1.0,16,2023,11
35642_2023-11-14_WS,35642,2023-11-14,WS,10,63093,0.0,16,2023,11
35642_2023-11-21_WS,35642,2023-11-21,WS,10,63093,0.0,16,2023,11
35642_2023-11-28_WS,35642,2023-11-28,WS,11,63093,1.0,16,2023,11
35642_2023-12-05_WS,35642,2023-12-05,WS,11,63093,0.0,16,2023,12
35642_2023-12-12_WS,35642,2023-12-12,WS,12,59913,1.0,15,2023,12
35642_2023-12-19_WS,35642,2023-12-19,WS,13,59913,1.0,15,2023,12
35642_2023-12-26_WS,35642,2023-12-26,WS,13,59913,0.0,15,2023,12
35642_2024-01-02_WS,35642,2024-01-02,WS,13,59913,0.0,15,2024,1
35642_2024-01-09_WS,35642,2024-01-09,WS,13,59913,0.0,15,2024,1
35642_2024-01-16_WS,35642,2024-01-16,WS,13,60393,0.0,16,2024,1
35642_2024-01-23_WS,35642,2024-01-23,WS,13,60393,0.0,16,2024,1
35642_2024-01-30_WS,35642,2024-01-30,WS,13,60393,0.0,16,2024,1
35642_2024-02-06_WS,35642,2024-02-06,WS,13,60393,0.0,17,2024,2
35642_2024-02-13_WS,35642,2024-02-13,WS,13,60393,0.0,17,2024,2
35642_2024-02-20_WS,35642,2024-02-20,WS,14,60393,1.0,17,2024,2
35642_2024-02-27_WS,35642,2024-02-27,WS,14,60393,0.0,17,2024,2
35642_2024-03-05_WS,35642,2024-03-05,WS,14,60393,0.0,18,2024,3
35642_2024-03-12_WS,35642,2024-03-12,WS,14,60393,0.0,19,2024,3
35642_2024-03-19_WS,35642,2024-03-19,WS,14,60393,0.0,19,2024,3
35642_2024-03-26_WS,35642,2024-03-26,WS,14,60393,0.0,19,2024,3
35642_2024-04-02_WS,35642,2024-04-02,WS,11,63073,3.0,20,2024,4
35642_2024-04-09_WS,35642,2024-04-09,WS,11,63073,0.0,20,2024,4
35642_2024-04-16_WS,35642,2024-04-16,WS,12,63073,1.0,21,2024,4
35642_2024-04-23_WS,35642,2024-04-23,WS,12,63073,0.0,21,2024,4
35642_2024-04-30_WS,35642,2024-04-30,WS,12,63073,0.0,21,2024,4
35642_2024-05-07_WS,35642,2024-05-07,WS,12,63073,0.0,22,2024,5
35642_2024-05-14_WS,35642,2024-05-14,WS,12,63073,0.0,22,2024,5
35642_2024-05-21_WS,35642,2024-05-21,WS,13,62343,1.0,21,2024,5
35642_2024-05-28_WS,35642,2024-05-28,WS,14,62343,1.0,21,2024,5
35642_2024-06-04_WS,35642,2024-06-04,WS,13,62343,1.0,20,2024,6
35642_2024-06-11_WS,35642,2024-06-11,WS,17,58743,4.0,20,2024,6
35642_2024-06-18_WS,35642,2024-06-18,WS,18,56173,1.0,19,2024,6
35642_2024-06-25_WS,35642,2024-06-25,WS,18,56173,0.0,19,2024,6
35642_2024-07-02_WS,35642,2024-07-02,WS,18,55123,0.0,18,2024,7
35642_2024-07-09_WS,35642,2024-07-09,WS,21,50923,3.0,17,2024,7
35642_2024-07-16_WS,35642,2024-07-16,WS,21,50923,0.0,17,2024,7
35642_2024-07-23_WS,35642,2024-07-23,WS,21,50923,0.0,17,2024,7
35642_2024-07-30_WS,35642,2024-07-30,WS,21,48473,0.0,16,2024,7
35642_2024-08-06_WS,35642,2024-08-06,WS,21,50873,0.0,17,2024,8
35642_2024-08-13_WS,35642,2024-08-13,WS,20,50873,1.0,17,2024,8
35642_2024-08-20_WS,35642,2024-08-20,WS,20,50873,0.0,17,2024,8
35642_2024-08-27_WS,35642,2024-08-27,WS,20,49273,0.0,16,2024,8
35642_2024-09-03_WS,35642,2024-09-03,WS,20,49273,0.0,16,2024,9
35642_2024-09-10_WS,35642,2024-09-10,WS,20,49273,0.0,16,2024,9
35642_2024-09-17_WS,35642,2024-09-17,WS,20,50713,0.0,16,2024,9
35642_2024-09-24_WS,35642,2024-09-24,WS,21,50713,1.0,17,2024,9
35642_2024-10-01_WS,35642,2024-10-01,WS,21,50713,0.0,18,2024,10
35642_2024-10-08_WS,35642,2024-10-08,WS,21,50713,0.0,18,2024,10
35642_2024-10-15_WS,35642,2024-10-15,WS,19,54913,2.0,19,2024,10
35642_2024-10-22_WS,35642,2024-10-22,WS,18,55383,1.0,20,2024,10
35642_2024-10-29_WS,35642,2024-10-29,WS,18,55383,0.0,20,2024,10
35642_2024-11-05_WS,35642,2024-11-05,WS,18,55383,0.0,20,2024,11
35642_2024-11-12_WS,35642,2024-11-12,WS,18,55383,0.0,20,2024,11
35642_2024-11-19_WS,35642,2024-11-19,WS,18,55383,0.0,21,2024,11
35642_2024-11-26_WS,35642,2024-11-26,WS,17,55383,1.0,22,2024,11
39276_84007_2023-10-24_MD,39276_84007,2023-10-24,MD,70,20770,0.0,7,2023,10
39276_84007_2023-10-31_MD,39276_84007,2023-10-31,MD,74,20770,4.0,7,2023,10
39276_84007_2023-11-07_MD,39276_84007,2023-11-07,MD,77,20770,3.0,7,2023,11
39276_84007_2023-11-14_MD,39276_84007,2023-11-14,MD,78,20770,1.0,7,2023,11
39276_84007_2023-11-21_MD,39276_84007,2023-11-21,MD,76,20770,2.0,7,2023,11
39276_84007_2023-11-28_MD,39276_84007,2023-11-28,MD,75,20770,1.0,7,2023,11
39276_84007_2023-12-05_MD,39276_84007,2023-12-05,MD,78,20770,3.0,7,2023,12
39276_84007_2023-12-12_MD,39276_84007,2023-12-12,MD,80,20770,2.0,7,2023,12
39276_84007_2023-12-19_MD,39276_84007,2023-12-19,MD,80,20770,0.0,7,2023,12
39276_84007_2023-12-26_MD,39276_84007,2023-12-26,MD,80,20770,0.0,7,2023,12
39276_84007_2024-01-02_MD,39276_84007,2024-01-02,MD,80,20770,0.0,7,2024,1
39276_84007_2024-01-09_MD,39276_84007,2024-01-09,MD,80,20770,0.0,7,2024,1
39276_84007_2024-01-16_MD,39276_84007,2024-01-16,MD,80,20770,0.0,7,2024,1
39276_84007_2024-01-23_MD,39276_84007,2024-01-23,MD,80,20770,0.0,7,2024,1
39276_84007_2024-01-30_MD,39276_84007,2024-01-30,MD,79,20770,1.0,7,2024,1
39276_84007_2024-02-06_MD,39276_84007,2024-02-06,MD,77,20770,2.0,7,2024,2
39276_84007_2024-02-13_MD,39276_84007,2024-02-13,MD,79,20770,2.0,7,2024,2
39276_84007_2024-02-20_MD,39276_84007,2024-02-20,MD,79,20770,0.0,7,2024,2
39276_84007_2024-02-27_MD,39276_84007,2024-02-27,MD,78,20770,1.0,7,2024,2
39276_84007_2024-03-05_MD,39276_84007,2024-03-05,MD,92,18020,14.0,6,2024,3
39276_84007_2024-03-12_MD,39276_84007,2024-03-12,MD,90,18020,2.0,6,2024,3
39276_84007_2024-05-21_MD,39276_84007,2024-05-21,MD,88,19220,18.0,5,2024,5
39276_84007_2024-05-28_MD,39276_84007,2024-05-28,MD,78,22820,10.0,6,2024,5
39276_84007_2024-06-04_MD,39276_84007,2024-06-04,MD,82,21160,4.0,6,2024,6
39276_84007_2024-06-11_MD,39276_84007,2024-06-11,MD,80,21160,2.0,6,2024,6
39276_84007_2024-06-18_MD,39276_84007,2024-06-18,MD,92,17560,12.0,5,2024,6
39276_84007_2024-06-25_MD,39276_84007,2024-06-25,MD,91,17560,1.0,5,2024,6
39276_84007_2024-07-02_MD,39276_84007,2024-07-02,MD,89,17560,2.0,5,2024,7
39276_84007_2024-07-09_MD,39276_84007,2024-07-09,MD,89,17560,0.0,5,2024,7
39276_84007_2024-07-16_MD,39276_84007,2024-07-16,MD,90,17560,1.0,5,2024,7
39276_84007_2024-07-23_MD,39276_84007,2024-07-23,MD,98,15340,8.0,4,2024,7
39276_84007_2024-09-03_MD,39276_84007,2024-09-03,MD,87,17720,23.0,4,2024,9
39276_84007_2024-09-10_MD,39276_84007,2024-09-10,MD,88,17720,1.0,4,2024,9
39276_84007_2024-09-17_MD,39276_84007,2024-09-17,MD,72,22760,16.0,5,2024,9
39276_84007_2024-09-24_MD,39276_84007,2024-09-24,MD,72,22760,0.0,5,2024,9
39276_84007_2024-10-01_MD,39276_84007,2024-10-01,MD,73,22760,1.0,5,2024,10
39276_84007_2024-10-08_MD,39276_84007,2024-10-08,MD,73,22760,0.0,5,2024,10
39276_84007_2024-10-15_MD,39276_84007,2024-10-15,MD,72,22760,1.0,5,2024,10
39276_84007_2024-10-22_MD,39276_84007,2024-10-22,MD,71,22760,1.0,5,2024,10
39276_84007_2024-10-29_MD,39276_84007,2024-10-29,MD,70,22760,1.0,5,2024,10
39276_84007_2024-11-05_MD,39276_84007,2024-11-05,MD,72,22760,2.0,5,2024,11
39276_84007_2024-11-12_MD,39276_84007,2024-11-12,MD,74,22760,2.0,5,2024,11
39276_84007_2024-11-19_MD,39276_84007,2024-11-19,MD,74,22760,0.0,5,2024,11
39276_84007_2024-11-26_MD,39276_84007,2024-11-26,MD,73,22760,1.0,5,2024,11
